Date,User,Followers,Retweets,Tweet,MentionedUsers,label,polarityScore,label2,subjectivity
2020-12-31 22:56:25+00:00,AllLove444,37,0,Hospital worker fired for deliberately leaving hundreds of COVID vaccine doses out of refrigerator 🥴😂https://t.co/ekuh1IYukc,,NEGATIVE,0.9990485310554504,SUBJECTIVE,0.6519047021865845
2020-12-31 22:56:20+00:00,TrishaL8,5656,0,"Will Nadhim zahawi or Matt Hancock reassure Dr's &amp; patients that their decision to space the Pfizer vaccine beyond the advised time scale  is not putting politics of optics above patient safety, or extra workload on already stretched GP practices &amp; #nhs hubs? #CovidVaccine",,NEGATIVE,0.9977959394454956,SUBJECTIVE,0.5481846928596497
2020-12-31 22:56:17+00:00,AttrRadio,59,0,George Floyd's Murder Trial Might Get Moved to June Due to COVID Vaccine https://t.co/FLonjWhP91,,NEGATIVE,0.9963083863258362,NEUTRAL,0.6113215684890747
2020-12-31 22:56:12+00:00,gregormcneish,166,0,"UK Gov royaly fucking things up. 

Pfizer questions UK move to lengthen gap between Covid vaccine doses  https://t.co/UIPWk1gBj3 via @financialtimes","[User(username='FinancialTimes', id=4898091, displayname='Financial Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9960616230964661,SUBJECTIVE,0.9777758717536926
2020-12-31 22:56:09+00:00,omerjaved7,508,0,"There are serious issues facing developing countries in obtaining Covid vaccine in a timely manner. As things reportedly stand, there is gross inequality in vacc. rollout, lack of multilateral spirit, &amp; resultantly economic misfortune.
@Fereeha @MoeedNj
https://t.co/fPghYSaGpq","[User(username='Fereeha', id=291960419, displayname='Fereeha M Idrees', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MoeedNj', id=577459091, displayname='Moeed Pirzada', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.96824049949646,SUBJECTIVE,0.6711587905883789
2020-12-31 22:56:08+00:00,LindaMe10755372,540,0,"This is a Plandemic not a Pandemic! BILL GATES, WHO Anthony Fauci Want us All Dead for New World Order  NWO  Eugenics! Don't Fall for it! I am from America do not take Covid Vaccine! Masks are being made with Famaldihide Blue ones! Test has Chip in qtip swabs now! Pray 🙏🙏💖 https://t.co/QtxvyL7r3g",,NEGATIVE,0.9952902793884277,SUBJECTIVE,0.8544603586196899
2020-12-31 22:55:56+00:00,WOWpetition,24081,2,Covid vaccine: chief medical officers defend rescheduling of second doses https://t.co/1UH0vtMdMM,,NEGATIVE,0.9758380055427551,NEUTRAL,0.5769347548484802
2020-12-31 22:55:36+00:00,omerjaved7,508,0,"There are serious issues facing developing countries in obtaining Covid vaccine in a timely manner. As things reportedly stand, there is gross inequality in vacc. rollout, lack of multilateral spirit, &amp; resultantly economic misfortune.
@arsched
https://t.co/fPghYSaGpq","[User(username='arsched', id=98342860, displayname='Arshad Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.981969952583313,SUBJECTIVE,0.6731058359146118
2020-12-31 22:55:28+00:00,avbanig,1962,0,"🤬Former pharmacist arrested, accused of intentionally destroying 570 doses of Covid vaccine at Wisconsin hospital in Grafton, Wisconsin. They were arrested &amp; accused of destroying vials containing about 570 doses of the Covid-19 vaccine on purpose. https://t.co/RLgHAwPdxr",,NEGATIVE,0.9979795813560486,NEUTRAL,0.6381736397743225
2020-12-31 22:55:14+00:00,IamClassicBeatz,735,0,Just convinced my ADT repairman (Black dude in his 20's) to consider the covid vaccine,,NEGATIVE,0.9852240085601807,SUBJECTIVE,0.9889427423477173
2020-12-31 22:55:12+00:00,Moss36070127,1,0,Will you get the Covid vaccine or Not get the Covid vaccine,,NEGATIVE,0.9994775652885437,NEUTRAL,0.6029688119888306
2020-12-31 22:54:59+00:00,jenmarie1714,100,0,"Roughly 27 hours after the Moderna covid vaccine and I’ve finally gotten over the fever, still have persistent pain in my arm, chills and body aches.",,NEGATIVE,0.9910304546356201,SUBJECTIVE,0.5054814219474792
2020-12-31 22:54:55+00:00,yhjones,957,0,Hundreds of Covid vaccine doses 'intentionally' destroyed at Wisconsin hospital https://t.co/bc9kPZr7PZ via @nbcnews,"[User(username='NBCNews', id=14173315, displayname='NBC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9996979236602783,SUBJECTIVE,0.9433656930923462
2020-12-31 22:54:37+00:00,sammysizzleee,406,0,Yayyy I approved to receive the covid vaccine in a couple weeks ! Hehe,,POSITIVE,0.9745585322380066,SUBJECTIVE,0.9698811769485474
2020-12-31 22:54:31+00:00,AmericanValor1,234,0,"While our most vulnerable family members suffer at the hands of liberal governors covid policies, @AOC gleefully accepted a covid vaccine instead of offering it to go to a senior citizen in her district. #selfish","[User(username='AOC', id=138203134, displayname='Alexandria Ocasio-Cortez', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.9509929418563843,SUBJECTIVE,0.9496229290962219
2020-12-31 22:54:18+00:00,mshanesmith,2117,0,Hospital worker fired for deliberately leaving hundreds of #COVIDvaccine doses out of refrigerator #great  https://t.co/IcnfnnYhQs,,NEGATIVE,0.9982434511184692,SUBJECTIVE,0.651909589767456
2020-12-31 22:54:17+00:00,509ShawnG,2151,0,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine

https://t.co/bSSfJfHKqZ",,NEGATIVE,0.9995198249816895,SUBJECTIVE,0.7555674910545349
2020-12-31 22:54:10+00:00,sarah6141982,11,0,"@realDonaldTrump You had NOTHING to do with Turkish and German dr duo to create the Covid vaccine! Once again, something someone created that you want to slap your name on and take credit for. You couldn’t create mud with a bucket of dirt and a bucket of water! Jan 20th can’t get here soon enough https://t.co/M5EzuElGa4","[User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9936344623565674,SUBJECTIVE,0.8190056681632996
2020-12-31 22:54:06+00:00,IsraelNewsLinks,17883,0,Wisconsin Hospital Employee Intentionally Sabotaged 500 Doses of COVID Vaccine https://t.co/zYkwKJrnu8 via Western Journal https://t.co/BcyE06AKFX,,NEGATIVE,0.9991247057914734,SUBJECTIVE,0.9604969024658203
2020-12-31 22:54:06+00:00,zeroultra4,29,1,Wisconsin Hospital Employee Intentionally Sabotaged 500 Doses of COVID Vaccine https://t.co/UaNjwCi8rD https://t.co/kEFyNbZXVp,,NEGATIVE,0.9992734789848328,SUBJECTIVE,0.9651548862457275
2020-12-31 22:53:52+00:00,MFCtheSav,96,0,"@paradoxnotify 1. Get the covid vaccine
2. Get back on the bottles and models lifestyle
3. Get into really good shape","[User(username='paradoxnotify', id=1226649758716121090, displayname='Paradox 2.0', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.9992110729217529,SUBJECTIVE,0.9781126379966736
2020-12-31 22:53:43+00:00,JimisinOhio1,199,0,"@JenNWCbus @CDesign @thespybrief I have been reading scattered reports, indicating that there are some anti-vaxxers employed in hospitals &amp; nursing homes — spreading enough misinformation, to cause many co-workers to not take the Covid vaccine. 

ALL of them should be suspended for endangering patients &amp; others.","[User(username='JenNWCbus', id=18981547, displayname='JenNWCbus', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CDesign', id=17454883, displayname='Cdesign', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='thespybrief', id=905154964829462528, displayname='The Spy Brief', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.999019980430603,SUBJECTIVE,0.7225937247276306
2020-12-31 22:53:20+00:00,JordanMozebo,489,0,Wisconsin police arrest hospital worker suspected of intentionally spoiling Covid vaccine doses https://t.co/qywr91opxo,,NEGATIVE,0.9965323209762573,NEUTRAL,0.6340858340263367
2020-12-31 22:53:17+00:00,kdr1897,551,0,my dad is getting the covid vaccine 😭😭😭 the RELIEF i feel rn 😭😭😭😭,,POSITIVE,0.9379609823226929,NEUTRAL,0.5176270604133606
2020-12-31 22:53:14+00:00,medsplus,231,0,"https://t.co/Qr7XifiaQH
Medsplus Pharmacy
531 Gramatan Ave, Mount Vernon, 
New York 10552
Never too late to receive your FluShot before getting any COVID vaccine
Walk in Daily. No Appointments https://t.co/lseNTC5w5h",,NEGATIVE,0.9855522513389587,SUBJECTIVE,0.6481878757476807
2020-12-31 22:53:09+00:00,MsRobinKline,1319,0,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine - NBC News WTF 😳 https://t.co/OV51H0VHSH",,NEGATIVE,0.9993999004364014,SUBJECTIVE,0.7012064456939697
2020-12-31 22:52:55+00:00,DrYazjiOrtho,152,1,"Feeling fortunate, grateful, hopeful 🙂
Ending 2020 and #COVID on the same day 💪🏻🙌🏻 Together we can and we will #beatcovid19

#CovidVaccine #ThisIsOurShot #HappyNewYear2021￼ #Goodbye2020 #VaccineSavesLives #ScienceForTheWin #GetTheShot #CovidVaccination https://t.co/z3ETix0aC5",,POSITIVE,0.9043552875518799,SUBJECTIVE,0.7272975444793701
2020-12-31 22:52:44+00:00,pollwatcher9,549,0,Morrison could have given Aussies a covid vaccine for New Years. Instead we got more poverty &amp; a one word change to the anthem #auspol,,NEGATIVE,0.9989042282104492,SUBJECTIVE,0.840874433517456
2020-12-31 22:52:28+00:00,catsRmyworld18,350,0,"If you got the three rounds of the HPV vaccine at your gyno as a teenager, you don’t need to worry about what’s in the covid vaccine",,POSITIVE,0.8124362230300903,SUBJECTIVE,0.773979663848877
2020-12-31 22:52:20+00:00,seanhussey20,467,0,"It can be a challenge to #communicate #CovidVaccine info to a command of 4K at @tripleramc. I am now doing a daily email update to all, daily tweet on command Twitter (@TriplerCommand) and walk rounds around #hospital as often as possible. #leadership #covid19","[User(username='tripleramc', id=426113804, displayname='Tripler Army Medical Center', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9961632490158081,SUBJECTIVE,0.5379992723464966
2020-12-31 22:52:19+00:00,broccoloid87,1159,0,"Was supposed to get the Covid vaccine today but apparently they ran out yesterday but didn't bother to tell me. Show up this morning to get it and find out, nope, no vaccine for me! Thanks 2020. 🤦‍♀️",,NEGATIVE,0.9936767220497131,SUBJECTIVE,0.8080472350120544
2020-12-31 22:52:17+00:00,John__Zerafa,215,0,This is a major intervention by Pfizer and will not help public trust in the government Covid vaccine strategy.  https://t.co/mhLffKLT43,,NEGATIVE,0.9987284541130066,SUBJECTIVE,0.699264645576477
2020-12-31 22:52:16+00:00,namumeep,441,0,pls give me covid vaccine 😌😌😌,,NEGATIVE,0.9584025144577026,SUBJECTIVE,0.5996404886245728
2020-12-31 22:51:56+00:00,stateofpress,56,0,George Floyd’s Murder Trial Might Get Moved to June Due to COVID Vaccine https://t.co/3qF7C7fFmW,,NEGATIVE,0.9959522485733032,NEUTRAL,0.6050072908401489
2020-12-31 22:51:52+00:00,AVDCAreScum,43,0,"@SkyNews Good on them them! Covid19 vaccines are poison! We must all resist the covid vaccine poison, as it makes the 1% very rich and forwards the great reset agenda! #DonthavePoisonVaccines  #VaccinesBioTerrorism #BillGatesPoisonVaccines #Covid19Hoax #Agenda21 #GreatReset #VaccinesKill https://t.co/lgaVAwXaN4","[User(username='SkyNews', id=7587032, displayname='Sky News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9236758351325989,SUBJECTIVE,0.7912253737449646
2020-12-31 22:51:40+00:00,MayaEfrati,846,0,"Vaccine distribution in #Israel is phenomenal. 

Both of my Dad's siblings (early 60s) &amp; my grandma's Nepali home healthcare aide have all received their 1st #COVID vaccine shot.

Here in #US none of these people would remotely qualify for a shot yet. We're terrifyingly behind.",,POSITIVE,0.9693527221679688,SUBJECTIVE,0.9870842099189758
2020-12-31 22:51:34+00:00,jani1881,5513,0,@realTuckFrumper Hmmm so a president that doesn’t believe in science is now taking credit for Covid vaccine at the end of this year? I thought it was a hoax I thought science was lying? He can’t be on both sides but that’s Trump!,"[User(username='realTuckFrumper', id=55060090, displayname='#TuckFrump', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9944822788238525,SUBJECTIVE,0.8848698735237122
2020-12-31 22:51:16+00:00,ipickpeach,599,0,"We’re still vaccinating staff today! Featured here is a pharmacy staff member. We will have more information in the New Year for the community, as guidance from Dr. Luu is being secured and finalized across Sutter &amp; Yuba counties. 
#vaccine #healthcenter #covidvaccine #yubasutter https://t.co/IT0EClQOI8",,NEGATIVE,0.827933669090271,SUBJECTIVE,0.6463438272476196
2020-12-31 22:51:03+00:00,stephanishelton,242,0,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/AEo44bsVN9",,NEGATIVE,0.9994314312934875,SUBJECTIVE,0.7375980019569397
2020-12-31 22:50:55+00:00,SaurNicole,1405,5,"Thank you to all of the scientists, healthcare/essential workers, and heroes who got us through 2020. I’m remembering all that we lost, but am grateful for the hope that 2021 brings via the COVID vaccine. Thank you @GovernorTomWolf @PAHealthDept @PennMedicine. Happy New Year! https://t.co/FKVTeSGnv9","[User(username='GovernorTomWolf', id=2978837542, displayname='Governor Tom Wolf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PAHealthDept', id=3218464527, displayname='PA Department of Health', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PennMedicine', id=28395223, displayname='Penn Medicine', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.999565064907074,SUBJECTIVE,0.9612321853637695
2020-12-31 22:50:48+00:00,makultladies,85,0,"if ur like me and find gingers attractive, u don’t need to worry about what’s in the covid vaccine...",,POSITIVE,0.9897848963737488,SUBJECTIVE,0.5757522583007812
2020-12-31 22:50:27+00:00,mistergeezy,16241,3,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine  https://t.co/tyTa1HrLoM",,NEGATIVE,0.9994468092918396,SUBJECTIVE,0.7472591400146484
2020-12-31 22:50:24+00:00,EnvisionForU,688,0,"Just a Shame!!! #vaccine
 #CovidVaccine 
Pharmacist arrested after spoiling hundreds of vaccine doses
https://t.co/ELE9OcflNH",,NEGATIVE,0.9996117949485779,SUBJECTIVE,0.9673778414726257
2020-12-31 22:50:19+00:00,FigureSk8ingMom,463,0,"I believe that ‘21 is going to be the best “21” Pilots year, yet!! Today I got my Covid vaccine and am eager to start going on family road trips to see them live! Happy New Year to you all - I look forward to seeing you in the pit!  @twentyonepilots  #twentyonepilots","[User(username='twentyonepilots', id=59325073, displayname='twenty one pilots', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",POSITIVE,0.9996067881584167,SUBJECTIVE,0.7987474799156189
2020-12-31 22:50:15+00:00,Karenamoores,3825,0,"And she's vaccinated! 

2020 wishes complete. (Thanks to my sweet niece who wished for the covid vaccine to make it on time - Santa dreams come true.) 

Happy moment for Dad and Kerry. https://t.co/5RVMYszSyt",,POSITIVE,0.9995940327644348,SUBJECTIVE,0.9712182283401489
2020-12-31 22:50:07+00:00,AdavisWilliams,806,0,"🚨🚨👇👍

Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine

https://t.co/qd7jSqlYkm",,NEGATIVE,0.9993976354598999,SUBJECTIVE,0.7568651437759399
2020-12-31 22:49:57+00:00,GarethRhys,1792,0,"VOTE TORY EXPECT A CIRCUS!!! We’re never getting out of this! 

Pfizer questions UK move to lengthen gap between Covid vaccine doses  https://t.co/X2MpaDzUFT via @financialtimes","[User(username='FinancialTimes', id=4898091, displayname='Financial Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9959327578544617,SUBJECTIVE,0.5910728573799133
2020-12-31 22:49:51+00:00,kitchenwriter,3280,0,"Pfizer questions UK move to lengthen gap between Covid vaccine doses.  
(Well, we all know the score on our crap Tory govt...) https://t.co/NC0eEfc4KA via @financialtimes","[User(username='FinancialTimes', id=4898091, displayname='Financial Times', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9980711340904236,SUBJECTIVE,0.9924440979957581
2020-12-31 22:49:46+00:00,ChrisNGlaser,154,0,"This piece of human garbage needs his license revoked and a strong punishment.

“Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine” https://t.co/LvJHV2u5FV",,NEGATIVE,0.9996647834777832,SUBJECTIVE,0.9607096314430237
2020-12-31 22:49:39+00:00,TheMoCoShow,36233,1,"MoCo: Moderna and Pfizer COVID Vaccine Distribution Update

More in link.
https://t.co/f3q3KEwhET https://t.co/FkdHNCIqmd",,NEGATIVE,0.9883127808570862,NEUTRAL,0.7189096808433533
2020-12-31 22:49:25+00:00,AnthonyJoyner44,3581,0,Hundreds of Covid vaccine doses 'intentionally' destroyed at Wisconsin hospital https://t.co/Ddz0WGryms via @nbcnews,"[User(username='NBCNews', id=14173315, displayname='NBC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9997254014015198,SUBJECTIVE,0.9343116879463196
2020-12-31 22:49:17+00:00,honeyknamjoon,359,0,why is everyone’s agreement against the covid vaccine “they came out with it so quick why isn’t there a vaccine for cancer ?!?!!!?“ like ?? y’all realize they are two very completely different things ?!!!?????,,NEGATIVE,0.9972122311592102,SUBJECTIVE,0.8433250188827515
2020-12-31 22:48:59+00:00,rubysnest11112,57,0,@ValiantThor12 @JLannin37185157 But will the use of these med beds be contingent on the recipient accepting the covid vaccine? I see the possibility of hospitals and clinics being told at state level that patients who use them get the vaccine.,"[User(username='ValiantThor12', id=1110772085025112064, displayname=':Billy-Don :I-AM', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JLannin37185157', id=1273566444572364801, displayname='Corp.Chef1', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9918172955513,SUBJECTIVE,0.5121023058891296
2020-12-31 22:48:57+00:00,cbtuck62,180,0,George Floyd's Murder Trial Might Get Moved to June Due to COVID Vaccine https://t.co/IUKzO2xFbw via @TMZ,"[User(username='TMZ', id=16331010, displayname='TMZ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9971433281898499,NEUTRAL,0.6290920376777649
2020-12-31 22:48:43+00:00,DBTayor,4142,3,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/wZudw8rWhZ via @nbcnews","[User(username='NBCNews', id=14173315, displayname='NBC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9993846416473389,SUBJECTIVE,0.7376953363418579
2020-12-31 22:48:38+00:00,hmh461,3163,0,"The COVID vaccine rollout is falling millions of doses short. Here's why. . . . Ill save you the click. trump dumped 20 million doses of vaccines onto the local and state gov without the support the needed to get it done.

https://t.co/y5MIl0Amnj",,NEGATIVE,0.9997238516807556,SUBJECTIVE,0.8901168704032898
2020-12-31 22:48:29+00:00,auntganana,399,0,@imjdsharp A nurse or aide intentionally took out of refrigeration 500 vials of COVID vaccine. Each vial had 10 doses in them. They were out overnight &amp; no longer good.,"[User(username='imjdsharp', id=249420175, displayname='JD Sharp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9997171759605408,SUBJECTIVE,0.9424427151679993
2020-12-31 22:48:23+00:00,CodyLLL_,3278,0,"Got my COVID vaccine today, so here is my obligatory pic proving it🤪 I said I’d get it if @KamalaHarris got it, so it’s done! But forrealzies I got it for all the people who passed away from this terrible disease &amp; who didn’t have this opportunity💓Be safe &amp; wear your masks😷 https://t.co/TQxqAAV7LT","[User(username='KamalaHarris', id=30354991, displayname='Kamala Harris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9932793974876404,SUBJECTIVE,0.9621942639350891
2020-12-31 22:48:20+00:00,IanPickus,2468,1,"Health Care Workers In NYS Prisons Alarmed Not To Be In First COVID Vaccine Phase 

https://t.co/hLddI2Gt0t",,NEGATIVE,0.9905377626419067,SUBJECTIVE,0.7843058705329895
2020-12-31 22:48:16+00:00,darealxogx,320,0,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/8vNTSDjG1A",,NEGATIVE,0.9994818568229675,SUBJECTIVE,0.7505446076393127
2020-12-31 22:48:15+00:00,empedocles_juan,13,0,Doctors criticize UK health officials for changing Pfizer Covid vaccine plan  https://t.co/B8bY7TobSC,,NEGATIVE,0.993687093257904,NEUTRAL,0.6421844959259033
2020-12-31 22:48:04+00:00,angieesslinger,2393,1,Covid vaccine: West Virginia mistakenly gives 42 people Regeneron IV Covid treatment instead of vaccine shot https://t.co/oB4miPD0xy,,NEGATIVE,0.9982794523239136,SUBJECTIVE,0.8570151329040527
2020-12-31 22:47:50+00:00,LiberallyLinda,4204,0,Wisconsin police arrest hospital worker suspected of intentionally spoiling Covid vaccine doses https://t.co/HmmMjZKyAU,,NEGATIVE,0.9971032738685608,NEUTRAL,0.6488468050956726
2020-12-31 22:47:44+00:00,kkmbol2,2889,0,Hundreds of Covid vaccine doses 'intentionally' destroyed at Wisconsin hospital https://t.co/qgGK75kfx7 via @nbcnews,"[User(username='NBCNews', id=14173315, displayname='NBC News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",NEGATIVE,0.9996726512908936,SUBJECTIVE,0.9436696767807007
2020-12-31 22:47:40+00:00,reporterannie,3097,0,"So, you’re 65 &amp; older and want the Covid vaccine in Central Florida but couldn’t get an appointment this week. What to do? We’ve got some answers. https://t.co/HnNoVoE0MX",,NEGATIVE,0.9968432188034058,SUBJECTIVE,0.661625325679779
2020-12-31 22:47:38+00:00,MattJorg4543446,6648,1,"Wisconsin hospital employee fired, arrested after 'intentionally' destroying 500 doses of Covid vaccine https://t.co/Ca4EKIcnGA",,NEGATIVE,0.9994534850120544,SUBJECTIVE,0.7435672879219055
2020-12-31 22:47:33+00:00,nypost,2830588,34,42 people expecting COVID vaccine get antibody treatment in mix-up https://t.co/LJn8IFF3Od https://t.co/pCpvAgVgwv,,NEGATIVE,0.9934117197990417,NEUTRAL,0.8069250583648682
